Time,Quadrant,Color,Type
1.85,4,Blue,Exit
1.85,2,Blue,Entry
1.85,4,Blue,Exit
1.85,2,Blue,Entry
1.85,4,Blue,Exit
1.85,2,Blue,Entry
1.85,4,Blue,Exit
1.85,2,Blue,Entry
1.9,3,Red,Exit
1.9,2,Red,Entry
1.9,3,Red,Exit
1.9,2,Red,Entry
1.9,2,Blue,Exit
1.9,4,Blue,Entry
1.9,2,Blue,Exit
1.9,4,Blue,Entry
1.9,2,Blue,Exit
1.9,4,Blue,Entry
1.9,2,Blue,Exit
1.9,4,Blue,Entry
1.9,4,Blue,Exit
1.9,2,Blue,Entry
1.9,4,Blue,Exit
1.9,2,Blue,Entry
1.9,4,Blue,Exit
1.9,2,Blue,Entry
1.9,4,Blue,Exit
1.9,2,Blue,Entry
1.95,2,Red,Exit
1.95,4,Red,Entry
1.95,2,Red,Exit
1.95,4,Red,Entry
1.95,2,Blue,Exit
1.95,4,Blue,Entry
1.95,2,Blue,Exit
1.95,4,Blue,Entry
1.95,2,Blue,Exit
1.95,4,Blue,Entry
1.95,2,Blue,Exit
1.95,4,Blue,Entry
1.95,4,Blue,Exit
1.95,2,Blue,Entry
1.95,4,Blue,Exit
1.95,2,Blue,Entry
1.95,4,Blue,Exit
1.95,2,Blue,Entry
1.95,4,Blue,Exit
1.95,2,Blue,Entry
2.0,4,Red,Exit
2.0,2,Red,Entry
2.0,2,Blue,Exit
2.0,4,Blue,Entry
2.0,2,Blue,Exit
2.0,4,Blue,Entry
2.0,2,Blue,Exit
2.0,4,Blue,Entry
2.0,2,Blue,Exit
2.0,4,Blue,Entry
2.0,4,Blue,Exit
2.0,2,Blue,Entry
2.0,4,Blue,Exit
2.0,2,Blue,Entry
2.0,4,Blue,Exit
2.0,2,Blue,Entry
2.0,4,Blue,Exit
2.0,2,Blue,Entry
2.05,2,Red,Exit
2.05,1,Red,Entry
2.05,2,Blue,Exit
2.05,4,Blue,Entry
2.05,2,Blue,Exit
2.05,4,Blue,Entry
2.05,2,Blue,Exit
2.05,4,Blue,Entry
2.05,2,Blue,Exit
2.05,4,Blue,Entry
2.05,4,Blue,Exit
2.05,2,Blue,Entry
2.05,4,Blue,Exit
2.05,2,Blue,Entry
2.05,4,Blue,Exit
2.05,2,Blue,Entry
2.05,4,Blue,Exit
2.05,2,Blue,Entry
2.1,2,Red,Exit
2.1,1,Red,Entry
2.1,1,Red,Exit
2.1,2,Red,Entry
2.1,2,Blue,Exit
2.1,4,Blue,Entry
2.1,2,Blue,Exit
2.1,4,Blue,Entry
2.1,2,Blue,Exit
2.1,4,Blue,Entry
2.1,2,Blue,Exit
2.1,4,Blue,Entry
2.1,4,Blue,Exit
2.1,2,Blue,Entry
2.1,4,Blue,Exit
2.1,2,Blue,Entry
2.1,4,Blue,Exit
2.1,2,Blue,Entry
2.1,4,Blue,Exit
2.1,2,Blue,Entry
2.15,2,Red,Exit
2.15,1,Red,Entry
2.15,1,Red,Exit
2.15,2,Red,Entry
2.15,2,Blue,Exit
2.15,4,Blue,Entry
2.15,2,Blue,Exit
2.15,4,Blue,Entry
2.15,2,Blue,Exit
2.15,4,Blue,Entry
2.15,2,Blue,Exit
2.15,4,Blue,Entry
2.15,4,Blue,Exit
2.15,2,Blue,Entry
2.15,4,Blue,Exit
2.15,2,Blue,Entry
2.15,4,Blue,Exit
2.15,2,Blue,Entry
2.15,4,Blue,Exit
2.15,2,Blue,Entry
2.2,1,Red,Exit
2.2,3,Red,Entry
2.2,2,Red,Exit
2.2,3,Red,Entry
2.2,1,Red,Exit
2.2,2,Red,Entry
2.2,2,Blue,Exit
2.2,4,Blue,Entry
2.2,2,Blue,Exit
2.2,4,Blue,Entry
2.2,2,Blue,Exit
2.2,4,Blue,Entry
2.2,2,Blue,Exit
2.2,4,Blue,Entry
2.2,4,Blue,Exit
2.2,2,Blue,Entry
2.2,4,Blue,Exit
2.2,2,Blue,Entry
2.2,4,Blue,Exit
2.2,2,Blue,Entry
2.2,4,Blue,Exit
2.2,2,Blue,Entry
2.25,2,Blue,Exit
2.25,4,Blue,Entry
2.25,2,Blue,Exit
2.25,4,Blue,Entry
2.25,2,Blue,Exit
2.25,4,Blue,Entry
2.25,2,Blue,Exit
2.25,4,Blue,Entry
2.25,4,Blue,Exit
2.25,2,Blue,Entry
2.25,4,Blue,Exit
2.25,2,Blue,Entry
2.25,4,Blue,Exit
2.25,2,Blue,Entry
2.25,4,Blue,Exit
2.25,2,Blue,Entry
2.3,2,Blue,Exit
2.3,4,Blue,Entry
2.3,2,Blue,Exit
2.3,4,Blue,Entry
2.3,2,Blue,Exit
2.3,4,Blue,Entry
2.3,2,Blue,Exit
2.3,4,Blue,Entry
2.3,4,Blue,Exit
2.3,2,Blue,Entry
2.3,4,Blue,Exit
2.3,2,Blue,Entry
2.3,4,Blue,Exit
2.3,2,Blue,Entry
2.3,4,Blue,Exit
2.3,2,Blue,Entry
2.35,2,Blue,Exit
2.35,4,Blue,Entry
2.35,2,Blue,Exit
2.35,4,Blue,Entry
2.35,2,Blue,Exit
2.35,4,Blue,Entry
2.35,2,Blue,Exit
2.35,4,Blue,Entry
2.35,4,Blue,Exit
2.35,2,Blue,Entry
2.35,4,Blue,Exit
2.35,2,Blue,Entry
2.35,4,Blue,Exit
2.35,2,Blue,Entry
2.35,4,Blue,Exit
2.35,2,Blue,Entry
2.4,3,Red,Exit
2.4,2,Red,Entry
2.4,3,Red,Exit
2.4,2,Red,Entry
2.4,2,Blue,Exit
2.4,4,Blue,Entry
2.4,2,Blue,Exit
2.4,4,Blue,Entry
2.4,2,Blue,Exit
2.4,4,Blue,Entry
2.4,2,Blue,Exit
2.4,4,Blue,Entry
2.4,4,Blue,Exit
2.4,2,Blue,Entry
2.4,4,Blue,Exit
2.4,2,Blue,Entry
2.4,4,Blue,Exit
2.4,2,Blue,Entry
2.4,4,Blue,Exit
2.4,2,Blue,Entry
2.45,2,Red,Exit
2.45,3,Red,Entry
2.45,2,Red,Exit
2.45,3,Red,Entry
2.45,2,Blue,Exit
2.45,4,Blue,Entry
2.45,2,Blue,Exit
2.45,4,Blue,Entry
2.45,2,Blue,Exit
2.45,4,Blue,Entry
2.45,2,Blue,Exit
2.45,4,Blue,Entry
2.45,4,Blue,Exit
2.45,2,Blue,Entry
2.45,4,Blue,Exit
2.45,2,Blue,Entry
2.45,4,Blue,Exit
2.45,2,Blue,Entry
2.45,4,Blue,Exit
2.45,2,Blue,Entry
2.5,3,Red,Exit
2.5,2,Red,Entry
2.5,3,Red,Exit
2.5,1,Red,Entry
2.5,2,Blue,Exit
2.5,4,Blue,Entry
2.5,2,Blue,Exit
2.5,4,Blue,Entry
2.5,2,Blue,Exit
2.5,4,Blue,Entry
2.5,2,Blue,Exit
2.5,4,Blue,Entry
2.5,4,Blue,Exit
2.5,2,Blue,Entry
2.5,4,Blue,Exit
2.5,2,Blue,Entry
2.5,4,Blue,Exit
2.5,2,Blue,Entry
2.5,4,Blue,Exit
2.5,2,Blue,Entry
2.55,2,Red,Exit
2.55,1,Red,Entry
2.55,2,Blue,Exit
2.55,4,Blue,Entry
2.55,2,Blue,Exit
2.55,4,Blue,Entry
2.55,2,Blue,Exit
2.55,4,Blue,Entry
2.55,2,Blue,Exit
2.55,4,Blue,Entry
2.55,4,Blue,Exit
2.55,2,Blue,Entry
2.55,4,Blue,Exit
2.55,2,Blue,Entry
2.55,4,Blue,Exit
2.55,2,Blue,Entry
2.55,4,Blue,Exit
2.55,2,Blue,Entry
2.6,2,Blue,Exit
2.6,4,Blue,Entry
2.6,2,Blue,Exit
2.6,4,Blue,Entry
2.6,2,Blue,Exit
2.6,4,Blue,Entry
2.6,2,Blue,Exit
2.6,4,Blue,Entry
2.6,4,Blue,Exit
2.6,2,Blue,Entry
2.6,4,Blue,Exit
2.6,2,Blue,Entry
2.6,4,Blue,Exit
2.6,2,Blue,Entry
2.6,4,Blue,Exit
2.6,2,Blue,Entry
2.65,2,Blue,Exit
2.65,4,Blue,Entry
2.65,2,Blue,Exit
2.65,4,Blue,Entry
2.65,2,Blue,Exit
2.65,4,Blue,Entry
2.65,2,Blue,Exit
2.65,4,Blue,Entry
2.65,4,Blue,Exit
2.65,2,Blue,Entry
2.65,4,Blue,Exit
2.65,2,Blue,Entry
2.65,4,Blue,Exit
2.65,2,Blue,Entry
2.65,4,Blue,Exit
2.65,2,Blue,Entry
2.7,1,Red,Exit
2.7,2,Red,Entry
2.7,2,Blue,Exit
2.7,4,Blue,Entry
2.7,2,Blue,Exit
2.7,4,Blue,Entry
2.7,2,Blue,Exit
2.7,4,Blue,Entry
2.7,2,Blue,Exit
2.7,4,Blue,Entry
2.7,4,Blue,Exit
2.7,2,Blue,Entry
2.7,4,Blue,Exit
2.7,2,Blue,Entry
2.7,4,Blue,Exit
2.7,2,Blue,Entry
2.7,4,Blue,Exit
2.7,2,Blue,Entry
2.75,2,Red,Exit
2.75,3,Red,Entry
2.75,2,Blue,Exit
2.75,4,Blue,Entry
2.75,2,Blue,Exit
2.75,4,Blue,Entry
2.75,2,Blue,Exit
2.75,4,Blue,Entry
2.75,2,Blue,Exit
2.75,4,Blue,Entry
2.75,4,Blue,Exit
2.75,2,Blue,Entry
2.75,4,Blue,Exit
2.75,2,Blue,Entry
2.75,4,Blue,Exit
2.75,2,Blue,Entry
2.75,4,Blue,Exit
2.75,2,Blue,Entry
2.8,3,Red,Exit
2.8,1,Red,Entry
2.8,2,Blue,Exit
2.8,4,Blue,Entry
2.8,2,Blue,Exit
2.8,4,Blue,Entry
2.8,2,Blue,Exit
2.8,4,Blue,Entry
2.8,2,Blue,Exit
2.8,4,Blue,Entry
2.8,4,Blue,Exit
2.8,2,Blue,Entry
2.8,4,Blue,Exit
2.8,2,Blue,Entry
2.8,4,Blue,Exit
2.8,2,Blue,Entry
2.8,4,Blue,Exit
2.8,2,Blue,Entry
2.85,3,Red,Exit
2.85,1,Red,Entry
2.85,3,Red,Exit
2.85,2,Red,Entry
2.85,1,Red,Exit
2.85,2,Red,Entry
2.85,2,Blue,Exit
2.85,4,Blue,Entry
2.85,2,Blue,Exit
2.85,4,Blue,Entry
2.85,2,Blue,Exit
2.85,4,Blue,Entry
2.85,2,Blue,Exit
2.85,4,Blue,Entry
2.85,4,Blue,Exit
2.85,2,Blue,Entry
2.85,4,Blue,Exit
2.85,2,Blue,Entry
2.85,4,Blue,Exit
2.85,2,Blue,Entry
2.85,4,Blue,Exit
2.85,2,Blue,Entry
2.9,2,Blue,Exit
2.9,4,Blue,Entry
2.9,2,Blue,Exit
2.9,4,Blue,Entry
2.9,2,Blue,Exit
2.9,4,Blue,Entry
2.9,2,Blue,Exit
2.9,4,Blue,Entry
2.9,4,Blue,Exit
2.9,2,Blue,Entry
2.9,4,Blue,Exit
2.9,2,Blue,Entry
2.9,4,Blue,Exit
2.9,2,Blue,Entry
2.9,4,Blue,Exit
2.9,2,Blue,Entry
2.95,2,Blue,Exit
2.95,4,Blue,Entry
2.95,2,Blue,Exit
2.95,4,Blue,Entry
2.95,2,Blue,Exit
2.95,4,Blue,Entry
2.95,2,Blue,Exit
2.95,4,Blue,Entry
2.95,4,Blue,Exit
2.95,2,Blue,Entry
2.95,4,Blue,Exit
2.95,2,Blue,Entry
2.95,4,Blue,Exit
2.95,2,Blue,Entry
2.95,4,Blue,Exit
2.95,2,Blue,Entry
3.0,2,Blue,Exit
3.0,4,Blue,Entry
3.0,2,Blue,Exit
3.0,4,Blue,Entry
3.0,2,Blue,Exit
3.0,4,Blue,Entry
3.0,2,Blue,Exit
3.0,4,Blue,Entry
3.0,4,Blue,Exit
3.0,2,Blue,Entry
3.0,4,Blue,Exit
3.0,2,Blue,Entry
3.0,4,Blue,Exit
3.0,2,Blue,Entry
3.0,4,Blue,Exit
3.0,2,Blue,Entry
3.05,4,Red,Exit
3.05,3,Red,Entry
3.05,4,Red,Exit
3.05,2,Red,Entry
3.05,3,Red,Exit
3.05,2,Red,Entry
3.05,4,Red,Exit
3.05,1,Red,Entry
3.05,3,Red,Exit
3.05,1,Red,Entry
3.05,2,Blue,Exit
3.05,4,Blue,Entry
3.05,2,Blue,Exit
3.05,4,Blue,Entry
3.05,2,Blue,Exit
3.05,4,Blue,Entry
3.05,2,Blue,Exit
3.05,4,Blue,Entry
3.05,4,Blue,Exit
3.05,2,Blue,Entry
3.05,4,Blue,Exit
3.05,2,Blue,Entry
3.05,4,Blue,Exit
3.05,2,Blue,Entry
3.05,4,Blue,Exit
3.05,2,Blue,Entry
3.1,2,Red,Exit
3.1,3,Red,Entry
3.1,1,Red,Exit
3.1,3,Red,Entry
3.1,2,Blue,Exit
3.1,4,Blue,Entry
3.1,2,Blue,Exit
3.1,4,Blue,Entry
3.1,4,Blue,Exit
3.1,2,Blue,Entry
3.1,4,Blue,Exit
3.1,2,Blue,Entry
3.1,4,Blue,Exit
3.1,2,Blue,Entry
3.1,4,Blue,Exit
3.1,2,Blue,Entry
3.15,3,Red,Exit
3.15,1,Red,Entry
3.15,2,Blue,Exit
3.15,4,Blue,Entry
3.15,2,Blue,Exit
3.15,4,Blue,Entry
3.15,4,Blue,Exit
3.15,2,Blue,Entry
3.15,4,Blue,Exit
3.15,2,Blue,Entry
3.2,1,Red,Exit
3.2,3,Red,Entry
3.2,1,Red,Exit
3.2,2,Red,Entry
3.2,1,Red,Exit
3.2,2,Red,Entry
3.2,2,Blue,Exit
3.2,4,Blue,Entry
3.2,2,Blue,Exit
3.2,4,Blue,Entry
3.2,4,Blue,Exit
3.2,2,Blue,Entry
3.2,4,Blue,Exit
3.2,2,Blue,Entry
3.25,2,Red,Exit
3.25,3,Red,Entry
3.25,1,Red,Exit
3.25,3,Red,Entry
3.25,2,Red,Exit
3.25,3,Red,Entry
3.25,3,Red,Exit
3.25,4,Red,Entry
3.25,2,Red,Exit
3.25,4,Red,Entry
3.25,1,Red,Exit
3.25,4,Red,Entry
3.25,2,Red,Exit
3.25,4,Red,Entry
3.25,3,Red,Exit
3.25,2,Red,Entry
3.25,1,Red,Exit
3.25,2,Red,Entry
3.25,3,Red,Exit
3.25,2,Red,Entry
3.25,1,Red,Exit
3.25,2,Red,Entry
3.25,3,Red,Exit
3.25,2,Red,Entry
3.25,1,Red,Exit
3.25,2,Red,Entry
3.25,3,Red,Exit
3.25,1,Red,Entry
3.25,2,Red,Exit
3.25,1,Red,Entry
3.25,2,Red,Exit
3.25,1,Red,Entry
3.25,2,Blue,Exit
3.25,4,Blue,Entry
3.25,2,Blue,Exit
3.25,4,Blue,Entry
3.25,4,Blue,Exit
3.25,2,Blue,Entry
3.25,4,Blue,Exit
3.25,2,Blue,Entry
3.3,3,Red,Exit
3.3,4,Red,Entry
3.3,2,Red,Exit
3.3,4,Red,Entry
3.3,2,Red,Exit
3.3,4,Red,Entry
3.3,2,Red,Exit
3.3,4,Red,Entry
3.3,1,Red,Exit
3.3,4,Red,Entry
3.3,3,Red,Exit
3.3,4,Red,Entry
3.3,2,Red,Exit
3.3,4,Red,Entry
3.3,2,Red,Exit
3.3,4,Red,Entry
3.3,2,Red,Exit
3.3,4,Red,Entry
3.3,1,Red,Exit
3.3,4,Red,Entry
3.3,4,Red,Exit
3.3,3,Red,Entry
3.3,2,Red,Exit
3.3,3,Red,Entry
3.3,2,Red,Exit
3.3,3,Red,Entry
3.3,2,Red,Exit
3.3,3,Red,Entry
3.3,1,Red,Exit
3.3,3,Red,Entry
3.3,3,Red,Exit
3.3,4,Red,Entry
3.3,2,Red,Exit
3.3,4,Red,Entry
3.3,2,Red,Exit
3.3,4,Red,Entry
3.3,2,Red,Exit
3.3,4,Red,Entry
3.3,1,Red,Exit
3.3,4,Red,Entry
3.3,3,Red,Exit
3.3,1,Red,Entry
3.3,4,Red,Exit
3.3,1,Red,Entry
3.3,2,Red,Exit
3.3,1,Red,Entry
3.3,2,Red,Exit
3.3,1,Red,Entry
3.3,2,Red,Exit
3.3,1,Red,Entry
3.3,2,Blue,Exit
3.3,4,Blue,Entry
3.3,2,Blue,Exit
3.3,4,Blue,Entry
3.3,4,Blue,Exit
3.3,2,Blue,Entry
3.3,4,Blue,Exit
3.3,2,Blue,Entry
3.35,3,Red,Exit
3.35,4,Red,Entry
3.35,1,Red,Exit
3.35,4,Red,Entry
3.35,4,Red,Exit
3.35,2,Red,Entry
3.35,4,Red,Exit
3.35,2,Red,Entry
3.35,3,Red,Exit
3.35,2,Red,Entry
3.35,4,Red,Exit
3.35,2,Red,Entry
3.35,1,Red,Exit
3.35,2,Red,Entry
3.35,4,Red,Exit
3.35,1,Red,Entry
3.35,4,Red,Exit
3.35,1,Red,Entry
3.35,3,Red,Exit
3.35,1,Red,Entry
3.35,4,Red,Exit
3.35,1,Red,Entry
3.35,2,Blue,Exit
3.35,4,Blue,Entry
3.35,2,Blue,Exit
3.35,4,Blue,Entry
3.35,4,Blue,Exit
3.35,2,Blue,Entry
3.35,4,Blue,Exit
3.35,2,Blue,Entry
3.4,2,Red,Exit
3.4,4,Red,Entry
3.4,1,Red,Exit
3.4,4,Red,Entry
3.4,4,Red,Exit
3.4,1,Red,Entry
3.4,2,Red,Exit
3.4,1,Red,Entry
3.4,2,Blue,Exit
3.4,4,Blue,Entry
3.4,2,Blue,Exit
3.4,4,Blue,Entry
3.4,4,Blue,Exit
3.4,2,Blue,Entry
3.4,4,Blue,Exit
3.4,2,Blue,Entry
3.45,1,Red,Exit
3.45,4,Red,Entry
3.45,1,Red,Exit
3.45,4,Red,Entry
3.45,4,Red,Exit
3.45,1,Red,Entry
3.45,4,Red,Exit
3.45,1,Red,Entry
3.45,4,Red,Exit
3.45,2,Red,Entry
3.45,1,Red,Exit
3.45,2,Red,Entry
3.45,2,Blue,Exit
3.45,4,Blue,Entry
3.45,2,Blue,Exit
3.45,4,Blue,Entry
3.45,4,Blue,Exit
3.45,2,Blue,Entry
3.45,4,Blue,Exit
3.45,2,Blue,Entry
3.5,4,Red,Exit
3.5,1,Red,Entry
3.5,4,Red,Exit
3.5,1,Red,Entry
3.5,2,Red,Exit
3.5,1,Red,Entry
3.5,4,Red,Exit
3.5,1,Red,Entry
3.5,4,Red,Exit
3.5,1,Red,Entry
3.5,2,Red,Exit
3.5,1,Red,Entry
3.5,4,Red,Exit
3.5,2,Red,Entry
3.5,4,Red,Exit
3.5,2,Red,Entry
3.5,1,Red,Exit
3.5,2,Red,Entry
3.5,1,Red,Exit
3.5,2,Red,Entry
3.5,2,Blue,Exit
3.5,4,Blue,Entry
3.5,2,Blue,Exit
3.5,4,Blue,Entry
3.5,4,Blue,Exit
3.5,2,Blue,Entry
3.5,4,Blue,Exit
3.5,2,Blue,Entry
3.55,1,Red,Exit
3.55,3,Red,Entry
3.55,1,Red,Exit
3.55,3,Red,Entry
3.55,2,Red,Exit
3.55,3,Red,Entry
3.55,1,Red,Exit
3.55,2,Red,Entry
3.55,1,Red,Exit
3.55,2,Red,Entry
3.55,2,Blue,Exit
3.55,4,Blue,Entry
3.55,2,Blue,Exit
3.55,4,Blue,Entry
3.55,4,Blue,Exit
3.55,2,Blue,Entry
3.55,4,Blue,Exit
3.55,2,Blue,Entry
3.6,3,Red,Exit
3.6,2,Red,Entry
3.6,2,Blue,Exit
3.6,4,Blue,Entry
3.6,2,Blue,Exit
3.6,4,Blue,Entry
3.6,4,Blue,Exit
3.6,2,Blue,Entry
3.6,4,Blue,Exit
3.6,2,Blue,Entry
3.65,2,Red,Exit
3.65,3,Red,Entry
3.65,2,Blue,Exit
3.65,4,Blue,Entry
3.65,2,Blue,Exit
3.65,4,Blue,Entry
3.65,4,Blue,Exit
3.65,2,Blue,Entry
3.65,4,Blue,Exit
3.65,2,Blue,Entry
3.7,2,Red,Exit
3.7,3,Red,Entry
3.7,3,Red,Exit
3.7,4,Red,Entry
3.7,2,Red,Exit
3.7,4,Red,Entry
3.7,3,Red,Exit
3.7,2,Red,Entry
3.7,2,Blue,Exit
3.7,4,Blue,Entry
3.7,2,Blue,Exit
3.7,4,Blue,Entry
3.7,4,Blue,Exit
3.7,2,Blue,Entry
3.7,4,Blue,Exit
3.7,2,Blue,Entry
3.75,4,Red,Exit
3.75,3,Red,Entry
3.75,2,Red,Exit
3.75,3,Red,Entry
3.75,3,Red,Exit
3.75,4,Red,Entry
3.75,2,Red,Exit
3.75,4,Red,Entry
3.75,3,Red,Exit
3.75,2,Red,Entry
3.75,4,Red,Exit
3.75,2,Red,Entry
3.75,2,Blue,Exit
3.75,4,Blue,Entry
3.75,2,Blue,Exit
3.75,4,Blue,Entry
3.75,4,Blue,Exit
3.75,2,Blue,Entry
3.75,4,Blue,Exit
3.75,2,Blue,Entry
3.8,3,Red,Exit
3.8,4,Red,Entry
3.8,2,Red,Exit
3.8,4,Red,Entry
3.8,3,Red,Exit
3.8,2,Red,Entry
3.8,4,Red,Exit
3.8,2,Red,Entry
3.8,2,Blue,Exit
3.8,4,Blue,Entry
3.8,2,Blue,Exit
3.8,4,Blue,Entry
3.8,4,Blue,Exit
3.8,2,Blue,Entry
3.8,4,Blue,Exit
3.8,2,Blue,Entry
3.85,4,Red,Exit
3.85,2,Red,Entry
3.85,2,Blue,Exit
3.85,4,Blue,Entry
3.85,2,Blue,Exit
3.85,4,Blue,Entry
3.85,4,Blue,Exit
3.85,2,Blue,Entry
3.85,4,Blue,Exit
3.85,2,Blue,Entry
3.9,2,Red,Exit
3.9,4,Red,Entry
3.9,2,Blue,Exit
3.9,4,Blue,Entry
3.9,2,Blue,Exit
3.9,4,Blue,Entry
3.9,4,Blue,Exit
3.9,2,Blue,Entry
3.9,4,Blue,Exit
3.9,2,Blue,Entry
3.95,4,Red,Exit
3.95,2,Red,Entry
3.95,2,Blue,Exit
3.95,4,Blue,Entry
3.95,2,Blue,Exit
3.95,4,Blue,Entry
3.95,4,Blue,Exit
3.95,2,Blue,Entry
3.95,4,Blue,Exit
3.95,2,Blue,Entry
4.0,2,Blue,Exit
4.0,4,Blue,Entry
4.0,2,Blue,Exit
4.0,4,Blue,Entry
4.0,4,Blue,Exit
4.0,2,Blue,Entry
4.0,4,Blue,Exit
4.0,2,Blue,Entry
4.05,2,Red,Exit
4.05,3,Red,Entry
4.05,2,Red,Exit
4.05,4,Red,Entry
4.05,2,Red,Exit
4.05,1,Red,Entry
4.05,2,Blue,Exit
4.05,4,Blue,Entry
4.05,2,Blue,Exit
4.05,4,Blue,Entry
4.05,4,Blue,Exit
4.05,2,Blue,Entry
4.05,4,Blue,Exit
4.05,2,Blue,Entry
4.1,3,Red,Exit
4.1,2,Red,Entry
4.1,4,Red,Exit
4.1,2,Red,Entry
4.1,1,Red,Exit
4.1,2,Red,Entry
4.1,3,Red,Exit
4.1,2,Red,Entry
4.1,4,Red,Exit
4.1,2,Red,Entry
4.1,1,Red,Exit
4.1,2,Red,Entry
4.1,2,Blue,Exit
4.1,4,Blue,Entry
4.1,2,Blue,Exit
4.1,4,Blue,Entry
4.1,4,Blue,Exit
4.1,2,Blue,Entry
4.1,4,Blue,Exit
4.1,2,Blue,Entry
4.15,2,Blue,Exit
4.15,4,Blue,Entry
4.15,2,Blue,Exit
4.15,4,Blue,Entry
4.15,4,Blue,Exit
4.15,2,Blue,Entry
4.15,4,Blue,Exit
4.15,2,Blue,Entry
4.2,2,Red,Exit
4.2,4,Red,Entry
4.2,2,Red,Exit
4.2,4,Red,Entry
4.2,2,Blue,Exit
4.2,4,Blue,Entry
4.2,2,Blue,Exit
4.2,4,Blue,Entry
4.2,4,Blue,Exit
4.2,2,Blue,Entry
4.2,4,Blue,Exit
4.2,2,Blue,Entry
4.25,2,Red,Exit
4.25,4,Red,Entry
4.25,2,Red,Exit
4.25,4,Red,Entry
4.25,4,Red,Exit
4.25,2,Red,Entry
4.25,2,Blue,Exit
4.25,4,Blue,Entry
4.25,2,Blue,Exit
4.25,4,Blue,Entry
4.25,4,Blue,Exit
4.25,2,Blue,Entry
4.25,4,Blue,Exit
4.25,2,Blue,Entry
4.3,2,Red,Exit
4.3,4,Red,Entry
4.3,2,Red,Exit
4.3,4,Red,Entry
4.3,4,Red,Exit
4.3,2,Red,Entry
4.3,2,Blue,Exit
4.3,4,Blue,Entry
4.3,2,Blue,Exit
4.3,4,Blue,Entry
4.3,4,Blue,Exit
4.3,2,Blue,Entry
4.3,4,Blue,Exit
4.3,2,Blue,Entry
4.35,2,Red,Exit
4.35,4,Red,Entry
4.35,4,Red,Exit
4.35,2,Red,Entry
4.35,4,Red,Exit
4.35,2,Red,Entry
4.35,2,Blue,Exit
4.35,4,Blue,Entry
4.35,2,Blue,Exit
4.35,4,Blue,Entry
4.35,4,Blue,Exit
4.35,2,Blue,Entry
4.35,4,Blue,Exit
4.35,2,Blue,Entry
4.4,2,Red,Exit
4.4,4,Red,Entry
4.4,2,Blue,Exit
4.4,4,Blue,Entry
4.4,2,Blue,Exit
4.4,4,Blue,Entry
4.4,4,Blue,Exit
4.4,2,Blue,Entry
4.4,4,Blue,Exit
4.4,2,Blue,Entry
4.45,4,Red,Exit
4.45,2,Red,Entry
4.45,2,Blue,Exit
4.45,4,Blue,Entry
4.45,2,Blue,Exit
4.45,4,Blue,Entry
4.45,4,Blue,Exit
4.45,2,Blue,Entry
4.45,4,Blue,Exit
4.45,2,Blue,Entry
4.5,2,Red,Exit
4.5,4,Red,Entry
4.5,2,Red,Exit
4.5,4,Red,Entry
4.5,2,Blue,Exit
4.5,4,Blue,Entry
4.5,2,Blue,Exit
4.5,4,Blue,Entry
4.5,4,Blue,Exit
4.5,2,Blue,Entry
4.5,4,Blue,Exit
4.5,2,Blue,Entry
4.55,4,Red,Exit
4.55,3,Red,Entry
4.55,4,Red,Exit
4.55,3,Red,Entry
4.55,2,Blue,Exit
4.55,4,Blue,Entry
4.55,2,Blue,Exit
4.55,4,Blue,Entry
4.55,4,Blue,Exit
4.55,2,Blue,Entry
4.55,4,Blue,Exit
4.55,2,Blue,Entry
4.6,3,Red,Exit
4.6,4,Red,Entry
4.6,3,Red,Exit
4.6,4,Red,Entry
4.6,3,Red,Exit
4.6,4,Red,Entry
4.6,2,Blue,Exit
4.6,4,Blue,Entry
4.6,2,Blue,Exit
4.6,4,Blue,Entry
4.6,4,Blue,Exit
4.6,2,Blue,Entry
4.6,4,Blue,Exit
4.6,2,Blue,Entry
4.65,2,Blue,Exit
4.65,4,Blue,Entry
4.65,2,Blue,Exit
4.65,4,Blue,Entry
4.65,4,Blue,Exit
4.65,2,Blue,Entry
4.65,4,Blue,Exit
4.65,2,Blue,Entry
4.7,4,Red,Exit
4.7,3,Red,Entry
4.7,4,Red,Exit
4.7,3,Red,Entry
4.7,2,Blue,Exit
4.7,4,Blue,Entry
4.7,2,Blue,Exit
4.7,4,Blue,Entry
4.7,2,Blue,Exit
4.7,4,Blue,Entry
4.7,2,Blue,Exit
4.7,4,Blue,Entry
4.7,4,Blue,Exit
4.7,2,Blue,Entry
4.7,4,Blue,Exit
4.7,2,Blue,Entry
4.75,2,Blue,Exit
4.75,4,Blue,Entry
4.75,2,Blue,Exit
4.75,4,Blue,Entry
4.75,2,Blue,Exit
4.75,4,Blue,Entry
4.75,2,Blue,Exit
4.75,4,Blue,Entry
4.75,4,Blue,Exit
4.75,2,Blue,Entry
4.75,4,Blue,Exit
4.75,2,Blue,Entry
4.75,4,Blue,Exit
4.75,2,Blue,Entry
4.75,4,Blue,Exit
4.75,2,Blue,Entry
4.8,2,Blue,Exit
4.8,4,Blue,Entry
4.8,2,Blue,Exit
4.8,4,Blue,Entry
4.8,2,Blue,Exit
4.8,4,Blue,Entry
4.8,2,Blue,Exit
4.8,4,Blue,Entry
4.8,4,Blue,Exit
4.8,2,Blue,Entry
4.8,4,Blue,Exit
4.8,2,Blue,Entry
4.8,4,Blue,Exit
4.8,2,Blue,Entry
